"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","RotaxMax2"
"Racer","None"
"Championship",""
"Comment",""
"Date","Sunday, November 9, 2025"
"Time","11:44 AM"
"Sample Rate","20"
"Duration","817.987"
"Segment","Session"
"Beacon Markers","74.796","138.395","199.499","259.205","319.262","378.506","437.769","497.971","557.413","616.334","676.201","735.433","800.672","817.987"
"Segment Times","1:14.796","1:03.599","1:01.104","0:59.706","1:00.057","0:59.244","0:59.263","1:00.202","0:59.442","0:58.921","0:59.867","0:59.232","1:05.239","0:17.315"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","MagnetomX","MagnetomY","MagnetomZ","Internal Battery","RPM","Calculated Gear","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","mG","mG","mG","V","rpm","#","m"

"606.150","60.2320","16","1.8917","0.1840","-2.0984","38.4394","64.2031","408.2427","5.5000","0.2500","14.9311","41.56792288","44.94819623","-0.2471","2.1631","-1.6182","-25.2613","19.9977","39.7078","-596.9750","293.3250","176.2500","3.9797","7859.2749","4.5426","12533.2363"
"606.200","59.2048","16","1.9234","0.1180","-2.1944","41.8588","65.0283","408.1808","5.5000","0.2560","14.4902","41.56792763","44.94820345","-0.1659","2.2031","-1.5117","46.8422","8.2836","45.6016","-584.7750","308.3000","173.4875","3.9801","7620.8750","4.5103","12534.0576"
"606.250","59.0606","16","1.9602","-0.0007","-2.2799","45.9580","66.1556","408.1094","5.5000","0.2810","14.2086","41.56793197","44.94821136","-0.4104","2.0391","-1.5244","1.8375","9.8068","37.2047","-564.6250","311.3625","180.2250","3.9804","7681.5000","4.4781","12534.8799"
"606.300","59.2318","16","2.0595","-0.1140","-2.3472","49.6444","69.6301","408.0435","5.5000","0.2900","13.5387","41.56793611","44.94821962","-0.5571","2.4141","-1.6221","-37.5922","19.9930","34.3203","-546.8750","315.1000","185.6687","3.9808","7647.3501","4.4458","12535.7051"
"606.350","59.6303","16","2.2925","-0.1266","-2.3352","53.2792","77.9021","407.9920","5.5000","0.2805","12.1825","41.56793987","44.94822833","-0.2734","2.2158","-1.2886","70.1703","15.4742","37.0625","-522.4500","329.5875","187.4187","3.9811","7601.3252","4.4135","12536.5332"
"606.400","59.5573","16","2.4480","-0.0790","-2.3002","57.3645","83.6414","407.9646","5.5000","0.2930","11.3327","41.56794302","44.94823728","-0.6812","1.7461","-1.7129","135.7188","10.7836","37.6172","-502.9000","334.3375","192.3062","3.9815","7453.9751","4.3813","12537.3594"
"606.450","59.5474","16","2.4055","-0.0468","-2.1410","61.5031","82.5427","407.9779","5.5000","0.3000","11.4817","41.56794562","44.94824639","-0.8862","1.4463","-1.9355","82.7156","19.3078","33.7328","-479.6500","315.6500","210.7063","3.9818","7449.1250","4.3490","12538.1855"
"606.500","59.4438","16","2.2806","0.0551","-1.8963","65.6512","78.5137","408.0272","5.5000","0.2920","12.0498","41.56794774","44.94825563","-0.3755","1.2480","-1.7432","80.8406","26.1930","31.8469","-464.7375","299.0625","224.6375","3.9822","7505.8501","4.3168","12539.0068"
"606.550","59.0209","16","2.1951","0.1499","-1.7063","69.5610","75.5606","408.0704","5.5000","0.2695","12.4317","41.56794931","44.94826504","-0.3749","0.7744","-1.8086","146.2563","14.6480","38.2359","-452.4750","277.3125","238.7250","3.9825","7415.8750","4.2845","12539.8213"
"606.600","58.3312","16","2.0458","0.1584","-1.4564","73.2744","70.2061","408.1322","5.5000","0.2600","13.2235","41.56795048","44.94827425","-0.6304","0.3926","-1.6777","84.5250","8.6480","38.2156","-442.6875","260.5125","249.0938","3.9829","7431.8999","4.2523","12540.6299"
"606.650","58.2512","16","1.8964","0.1060","-1.4478","76.5034","64.8702","408.1123","5.5000","0.2600","14.2916","41.56795132","44.94828397","-0.7151","0.9778","-1.7437","-58.9641","23.6812","28.7289","-427.8000","252.9750","254.9125","3.9832","7632.9502","4.2200","12541.4492"
"606.700","59.4945","16","1.7994","0.1075","-1.3499","79.4560","61.4328","408.1037","5.5000","0.2520","15.4133","41.56795200","44.94829427","-0.5151","1.3955","-1.7168","-60.2219","29.2930","30.8031","-414.2750","252.6562","256.7625","3.9836","7844.1001","4.1877","12542.2793"
"606.750","60.0680","16","1.6612","0.1374","-1.1293","81.7118","56.5875","408.1553","5.5000","0.2300","16.8944","41.56795256","44.94830413","-0.3706","1.2456","-1.7153","32.2320","18.4641","39.0203","-394.0375","273.1375","250.4125","3.9839","7716.8501","4.1555","12543.1113"
"606.800","59.7532","16","1.5274","0.1337","-0.8501","84.0960","51.8615","408.2415","5.5000","0.2270","18.3373","41.56795282","44.94831385","-0.3225","1.2002","-1.6201","26.8156","10.7914","38.4203","-377.2875","290.7625","244.3375","3.9843","7703.4248","4.1232","12543.9443"
"606.850","60.1945","16","1.4633","0.1506","-0.5852","86.9800","49.5305","408.3080","5.5000","0.2255","19.3421","41.56795263","44.94832386","-0.2570","1.3838","-1.3940","-16.7687","12.8687","35.4625","-362.2750","290.8500","243.7937","3.9846","7808.7251","4.0910","12544.7852"
"606.900","60.7356","16","1.5076","0.2179","-0.3684","89.7524","50.8313","408.3796","5.5000","0.2300","19.0166","41.56795206","44.94833400","-0.2759","1.4424","-1.3105","22.9176","10.8484","38.5625","-350.4875","285.3750","246.5250","3.9850","7880.4751","4.0587","12545.6270"
"606.950","60.5527","16","1.5842","0.2836","-0.1539","92.1995","53.1098","408.4438","5.5000","0.2200","18.1459","41.56795116","44.94834391","-0.2947","1.1279","-1.3398","61.2109","6.0426","43.6656","-332.2625","275.0875","260.9250","3.9850","7901.5498","4.0265","12546.4688"
"607.000","60.6533","16","1.6445","0.2701","0.0366","94.8085","54.7245","408.5170","5.5000","0.2200","17.6398","41.56794991","44.94835389","-0.3120","1.1631","-1.3350","31.0672","5.6937","45.7984","-316.7750","267.8250","272.1250","3.9850","7962.5249","4.0056","12547.3125"
"607.050","60.8238","16","1.6994","0.2278","0.1975","97.8348","56.1700","408.5638","5.5000","0.2145","17.2341","41.56794812","44.94836387","-0.2909","1.3408","-1.3242","16.2078","7.9986","47.9078","-301.7750","271.0125","267.5375","3.9850","8102.3999","4.0369","12548.1621"
"607.100","61.3579","16","1.7579","0.1539","0.2367","100.8516","57.7878","408.5868","5.5000","0.2020","16.8987","41.56794585","44.94837393","-0.3499","1.3594","-1.1777","41.6891","2.8078","48.1625","-291.4000","275.2000","261.3375","3.9850","7734.2251","4.0681","12549.0215"
"607.150","62.1121","16","1.8041","0.0832","0.3037","103.5830","59.1171","408.6113","5.5000","0.1905","16.7218","41.56794324","44.94838393","-0.5688","1.3853","-1.2515","-13.9839","-0.5615","35.5922","-287.9125","272.7125","262.3125","3.9850","7678.2251","4.0994","12549.8916"
"607.200","63.0458","16","1.7649","0.0644","0.4612","106.7343","57.7631","408.6613","5.5000","0.2030","17.3710","41.56794009","44.94839395","-0.5801","1.7041","-0.8682","-91.4719","4.8577","24.3008","-284.3750","270.9750","264.2250","3.9850","7637.1250","4.1306","12550.7666"
"607.250","62.9490","16","1.7251","0.0250","0.5453","109.4068","56.4137","408.6935","5.5000","0.2100","17.7592","41.56793685","44.94840353","-0.3131","1.6855","-0.7664","-46.5281","11.9008","30.7508","-266.9000","293.9625","261.0750","3.9850","7750.7500","4.1619","12551.6309"
"607.300","61.7613","16","1.7206","-0.0442","0.6870","112.2788","56.2915","408.7460","5.5000","0.2020","17.4620","41.56793337","44.94841248","-0.1135","1.6934","-1.1016","90.4031","9.3551","51.2750","-251.2500","320.1375","258.2750","3.9850","7911.3999","4.1931","12552.4785"
"607.350","60.5663","16","1.7045","-0.0530","0.8652","114.7831","55.8944","408.8112","5.4950","0.1900","17.2458","41.56792982","44.94842110","-0.0457","1.3037","-1.0120","160.4438","-5.2945","49.7047","-235.8375","299.7750","263.8250","3.9850","7852.9502","4.2244","12553.3193"
"607.400","60.4144","16","1.6845","-0.0650","1.0072","117.8294","55.3737","408.8711","5.4000","0.1930","17.3643","41.56792570","44.94842963","-0.2781","0.6812","-0.9497","67.0375","-7.4377","37.1031","-222.2188","266.5375","270.9000","3.9850","8026.7749","4.2556","12554.1621"
"607.450","60.7211","16","1.6377","-0.1187","0.9646","120.8757","53.9963","408.8701","5.4000","0.2055","17.8976","41.56792110","44.94843801","-0.2673","1.5884","-1.1479","-90.0625","12.1707","34.2313","-214.8625","257.6125","269.3500","3.9850","8150.4248","4.2869","12555.0059"
"607.500","60.8501","16","1.6135","-0.1366","0.8686","123.6270","53.4341","408.8350","5.4000","0.2020","18.1244","41.56791617","44.94844618","-0.0883","2.3555","-1.2217","-64.2766","12.2637","36.6250","-210.2125","260.1750","264.8250","3.9850","8116.8501","4.3181","12555.8535"
"607.550","61.1453","16","1.6339","-0.0841","0.8189","125.4332","54.3688","408.8432","5.4000","0.1900","17.8992","41.56791134","44.94845431","-0.0991","1.9434","-1.0566","97.3625","0.1977","40.9656","-198.6750","265.9875","265.5625","3.9850","7965.8999","4.3494","12556.7031"
"607.600","61.2318","16","1.6191","-0.0125","0.9485","127.8316","54.0455","408.8859","5.4000","0.1960","18.0317","41.56790615","44.94846206","-0.1720","1.0410","-0.8936","117.3469","-5.6133","38.3281","-186.6812","270.7000","268.2000","3.9850","8006.2998","4.3806","12557.5518"
"607.650","60.9450","16","1.5805","0.0729","1.0422","131.0666","52.8029","408.9344","5.4000","0.2210","18.3696","41.56790060","44.94846925","-0.3462","1.0483","-1.1279","-20.6985","5.3560","33.2133","-186.6625","261.5500","270.3375","3.9850","8237.1250","4.4119","12558.3945"
"607.700","60.4770","16","1.5660","0.1097","1.0568","134.1042","52.2443","408.9494","5.4000","0.2380","18.4235","41.56789487","44.94847594","0.1366","1.5801","-1.1592","-64.5594","8.9102","28.8750","-190.6812","249.8000","271.9750","3.9850","8161.7251","4.4431","12559.2363"
"607.750","60.6363","16","1.5753","0.0734","0.9671","136.4267","52.4315","408.9348","5.4000","0.2300","18.4060","41.56788877","44.94848267","0.2277","1.3657","-0.9624","16.3921","-1.0329","26.7836","-190.2312","254.3438","273.8375","3.9850","8187.1499","4.4744","12560.0781"
"607.800","60.6697","16","1.6333","0.0611","0.9522","139.2363","54.2989","408.9317","5.4000","0.2300","17.7828","41.56788251","44.94848882","0.0970","0.7231","-0.6724","40.2453","-3.4246","30.0164","-187.5625","263.3750","276.1875","3.9850","8304.9746","4.5056","12560.9229"
"607.850","60.9529","16","1.6443","0.0943","0.9962","142.0453","54.6154","408.9616","5.4000","0.2355","17.7623","41.56787590","44.94849456","-0.2292","0.9392","-0.7314","8.7660","-2.2169","22.1977","-180.1875","253.6562","285.2500","3.9850","8394.1504","4.5369","12561.7754"
"607.900","61.5998","16","1.6031","0.1892","1.0009","144.6819","53.1419","408.9775","5.4000","0.2400","18.4485","41.56786906","44.94850005","0.0100","1.0488","-1.0957","-7.3275","-1.5188","5.2361","-171.9000","238.7437","294.8750","3.9850","8444.4502","4.5681","12562.6328"
"607.950","61.9840","16","1.5063","0.2949","0.9809","146.7721","49.6950","408.9795","5.4000","0.2295","19.8512","41.56786215","44.94850535","0.1422","0.7278","-1.0767","7.4262","-1.9692","-4.5021","-159.4812","234.9187","287.6625","3.9855","8367.8252","4.5994","12563.4941"
"608.000","62.0638","16","1.3702","0.3529","0.9684","148.9391","44.8498","408.9781","5.4000","0.2170","22.0241","41.56785510","44.94851021","0.0154","0.4414","-0.9814","11.3859","-4.3809","-7.6184","-147.9187","236.9500","275.6875","3.9861","8272.2500","4.6306","12564.3623"
"608.050","62.7492","16","1.1611","0.4294","0.9197","151.2864","37.6437","408.9723","5.4000","0.2045","26.5299","41.56784762","44.94851489","-0.0842","0.2950","-1.0317","-12.0930","-5.8418","-10.6949","-156.2250","244.2750","274.1750","3.9866","8329.9746","4.6619","12565.2441"
"608.100","63.9256","16","0.9733","0.4949","0.8978","153.1857","31.1802","408.9814","5.4000","0.2000","32.6300","41.56783993","44.94851938","-0.1891","-0.0880","-1.0127","-34.6828","-4.1309","-15.8730","-175.5312","254.5688","278.4250","3.9872","8268.9746","4.6931","12566.1406"
"608.150","65.0785","15","0.8076","0.5260","0.8417","154.4516","25.5209","408.9823","5.4000","0.1895","40.5847","41.56783224","44.94852401","-0.0513","-0.1510","-0.8997","-17.3535","0.1406","-16.1664","-176.7437","257.3875","277.3500","3.9877","8454.6504","4.7244","12567.0488"
"608.200","65.6178","15","0.5852","0.5238","0.7780","155.1844","18.2429","408.9616","5.4000","0.1740","57.2463","41.56782455","44.94852846","0.1168","-0.2825","-0.8984","6.0560","-0.0698","-10.4937","-166.3250","256.0250","272.3375","3.9883","8421.0000","4.7556","12567.9648"
"608.250","66.2730","15","0.3410","0.5121","0.7502","155.6346","10.4899","408.9641","5.4000","0.1490","100.5511","41.56781674","44.94853297","0.1337","-0.3442","-1.0449","8.3432","-0.0317","-5.1080","-161.4125","258.4000","270.9750","3.9888","8489.2754","4.7869","12568.8955"
"608.300","67.4410","15","0.1579","0.4994","0.6753","155.9405","4.7901","408.9505","5.4000","0.1400","224.0794","41.56780873","44.94853767","-0.0789","-0.3501","-1.0000","1.6284","-2.8197","-1.1382","-160.7563","263.6500","272.4625","3.9894","8524.9746","4.8181","12569.8418"
"608.350","68.6216","15","0.0141","0.4737","0.5536","155.9551","0.4221","408.9244","5.4000","0.1400","2587.5593","41.56780056","44.94854236","-0.1924","-0.2405","-1.2417","-2.6023","4.4575","1.1071","-157.9187","265.7500","274.3375","3.9899","8707.8750","4.8494","12570.8018"
"608.400","69.4647","15","-0.0801","0.4635","0.5039","155.7135","-2.3640","408.9095","5.4300","0.1400","467.6581","41.56779241","44.94854738","-0.2539","-0.1852","-1.2998","-3.4853","1.9757","2.9600","-152.9625","265.7500","276.2250","3.9905","8665.1250","4.8806","12571.7705"
"608.450","69.9217","15","-0.1266","0.4139","0.4486","155.4126","-3.6940","408.8968","5.5000","0.1400","301.2569","41.56778437","44.94855238","-0.4043","0.0083","-1.0981","-10.2668","-2.4242","3.0018","-153.1875","262.6000","275.6625","3.9910","8751.0752","4.9119","12572.7441"
"608.500","70.2928","15","-0.1142","0.3617","0.4240","155.3592","-3.2995","408.9008","5.5000","0.1400","339.0638","41.56777627","44.94855732","-0.3540","0.0154","-0.9897","-10.8461","0.3122","0.2029","-156.6812","258.0750","273.5375","3.9916","8895.6250","4.9431","12573.7266"
"608.550","70.9778","16","-0.0638","0.3580","0.4588","155.2133","-1.8276","408.9038","5.5000","0.1400","618.1128","41.56776812","44.94856240","-0.3505","-0.0051","-0.9561","-10.6984","1.5628","-2.0515","-157.3313","259.2875","272.5000","3.9921","8969.5000","4.9744","12574.7188"
"608.600","71.7741","16","-0.0345","0.3889","0.4417","155.2681","-0.9804","408.9133","5.5000","0.1400","1165.1898","41.56775973","44.94856741","-0.2781","-0.0612","-1.0420","-11.2395","0.9813","-3.3831","-156.0250","263.9125","272.2500","3.9927","9027.9248","5.0051","12575.7217"
"608.650","72.4946","16","-0.0268","0.3968","0.4165","155.3119","-0.7529","408.9144","5.5000","0.1400","1532.5270","41.56775130","44.94857255","-0.3804","-0.0109","-1.0830","-11.1883","-1.3341","-4.5553","-155.8062","269.4625","271.7750","3.9932","9108.1748","5.0337","12576.7354"
"608.700","73.1550","16","-0.0332","0.3656","0.3823","155.4604","-0.9240","408.9044","5.5000","0.1400","1260.0182","41.56774276","44.94857768","-0.3394","-0.1398","-1.2129","-14.7523","0.2292","-8.2680","-156.3625","277.8375","270.2750","3.9938","9212.2246","5.0623","12577.7578"
"608.750","73.9332","16","-0.0573","0.3656","0.3568","155.3973","-1.5799","408.9046","5.5000","0.1400","744.7639","41.56773417","44.94858295","-0.2841","-0.2304","-1.2300","-16.2727","0.9345","-8.2844","-156.4438","282.2000","269.3875","3.9943","9293.1748","5.0909","12578.7891"
"608.800","74.6065","16","-0.0842","0.4040","0.3592","155.2599","-2.3018","408.9154","5.5000","0.1400","515.8646","41.56772559","44.94858820","-0.1077","-0.2224","-0.9463","-12.6043","-4.4586","-7.5119","-156.0063","283.7375","268.7625","3.9949","9335.9248","5.1194","12579.8311"
"608.850","75.3012","15","-0.1439","0.4284","0.3696","154.8876","-3.8946","408.9196","5.5000","0.1400","307.7206","41.56771696","44.94859365","-0.2893","-0.3336","-0.9661","2.5198","-5.0939","-6.0945","-152.0375","282.6875","268.8625","3.9954","9449.9248","5.1480","12580.8838"
"608.900","76.0278","15","-0.2085","0.4302","0.3816","154.5807","-5.5868","408.9294","5.5000","0.1480","216.5863","41.56770827","44.94859924","-0.3833","-0.3350","-1.1641","20.8484","3.2399","-1.1395","-143.0500","279.3125","269.7375","3.9960","9594.2754","5.1766","12581.9473"
"608.950","77.0055","15","-0.2451","0.4048","0.3355","154.2872","-6.5069","408.9227","5.5000","0.1500","188.3521","41.56769935","44.94860495","-0.2452","-0.0934","-1.1230","28.6250","2.3369","6.8246","-151.1000","278.3625","267.7375","3.9954","9595.3252","5.2051","12583.0195"
"609.000","77.3743","15","-0.1986","0.3566","0.3385","154.0239","-5.2241","408.9252","5.5000","0.1500","235.7229","41.56769057","44.94861068","-0.0336","-0.0363","-1.0029","40.4703","-4.0973","14.1004","-180.9125","279.9625","261.6250","3.9947","9647.9746","5.2337","12584.0967"
"609.050","77.7874","15","-0.1316","0.3491","0.3490","153.7769","-3.4369","408.9373","5.5000","0.1500","360.2146","41.56768185","44.94861650","0.0425","0.0072","-0.9993","46.1266","-3.2510","17.9672","-188.7250","276.6750","260.8125","3.9941","9770.9004","5.2623","12585.1855"
"609.100","78.6689","15","-0.0428","0.3466","0.3395","153.6305","-1.1101","408.9449","5.5000","0.1500","1127.8619","41.56767282","44.94862244","-0.1107","0.1180","-1.1445","8.4564","2.1141","16.3578","-171.8687","267.1875","265.6500","3.9934","9914.2246","5.2909","12586.2842"
"609.150","79.4803","15","0.0522","0.3466","0.3205","153.6527","1.3390","408.9429","5.5000","0.1500","944.6782","41.56766369","44.94862838","-0.2419","0.3071","-1.3149","-56.2797","5.7119","1.6075","-158.0562","266.2375","267.8875","3.9928","9922.1250","5.3194","12587.3926"
"609.200","79.9993","15","0.1357","0.3403","0.3021","153.8047","3.4558","408.9471","5.5000","0.1500","368.4372","41.56765459","44.94863430","-0.0712","0.2356","-1.1963","-67.7812","0.6816","-15.1660","-148.0375","275.3125","266.7750","3.9921","9963.3252","5.3480","12588.5068"
"609.250","80.4516","15","0.1870","0.3367","0.3064","154.1341","4.7302","408.9595","5.5000","0.1500","270.6940","41.56764538","44.94864013","0.1051","0.1057","-0.9363","-23.8324","-4.9705","-15.3742","-144.9875","281.4250","266.9500","3.9915","10042.7754","5.3766","12589.6270"
"609.300","80.7936","15","0.2022","0.3516","0.3448","154.7171","5.0776","408.9787","5.5000","0.1500","253.2438","41.56763611","44.94864583","-0.0844","-0.0688","-1.0674","25.9258","-2.5613","-6.3840","-146.7063","283.9625","269.4500","3.9908","10239.5000","5.4051","12590.7559"
"609.350","81.4478","15","0.1765","0.3757","0.3697","155.0825","4.3968","408.9994","5.5000","0.1500","294.8269","41.56762675","44.94865156","-0.2571","-0.3807","-1.0801","38.2453","-0.7753","0.2448","-148.6438","283.8000","268.2375","3.9902","10212.5752","5.4337","12591.8955"
"609.400","82.4270","15","0.1340","0.3886","0.3508","155.1413","3.3122","408.9933","5.5000","0.1500","396.0744","41.56761710","44.94865750","-0.2267","-0.2712","-1.0664","15.6508","1.4036","2.7819","-150.3438","279.8375","262.1125","3.9895","10231.9004","5.4623","12593.0459"
"609.450","83.2813","15","0.0825","0.3853","0.2897","155.0008","2.0241","408.9754","5.5000","0.1500","654.8404","41.56760738","44.94866348","-0.1859","-0.0472","-1.0732","-8.6123","1.8172","3.2757","-151.1812","277.1375","260.0625","3.9889","10295.2500","5.4909","12594.2080"
"609.500","83.8085","15","0.0220","0.3682","0.2526","154.8932","0.5360","408.9680","5.5000","0.1500","2488.5779","41.56759776","44.94866946","-0.1521","-0.0119","-0.9414","-19.9750","-2.3162","0.8937","-151.6187","276.9875","265.3750","3.9882","10375.3496","5.5194","12595.3770"
"609.550","84.3479","15","-0.0356","0.3545","0.2659","154.8813","-0.8588","408.9844","5.5000","0.1500","1563.1459","41.56758813","44.94867558","-0.3191","-0.0348","-0.9680","-14.1441","-3.8509","-1.4422","-152.5750","278.4250","268.1375","3.9876","10456.0254","5.5480","12596.5537"
"609.600","85.0117","15","-0.0811","0.3640","0.3230","154.7061","-1.9392","409.0151","5.5000","0.1500","697.7083","41.56757837","44.94868174","-0.2644","-0.2017","-1.0127","-2.8052","-0.9290","-3.6208","-155.8062","282.9125","265.0750","3.9869","10546.0996","5.5766","12597.7412"
"609.650","85.8440","15","-0.1285","0.3472","0.3292","154.5793","-3.0511","409.0300","5.5000","0.1500","447.7947","41.56756856","44.94868798","0.0725","-0.2203","-0.9282","-8.3631","-0.5644","-6.2449","-157.3313","286.6750","261.6875","3.9863","10576.6250","5.6051","12598.9375"
"609.700","86.3330","15","-0.1705","0.3387","0.3190","154.4788","-4.0218","409.0370","5.5000","0.1420","341.6451","41.56755872","44.94869428","0.2450","-0.2932","-0.9438","-35.5672","-2.7117","-13.2086","-155.0562","289.9375","258.0750","3.9856","10624.0752","5.6337","12600.1387"
"609.750","86.6292","15","-0.2207","0.3624","0.3137","154.3250","-5.1697","409.0348","5.5000","0.1400","266.6981","41.56754884","44.94870063","-0.0555","-0.4478","-1.0127","-56.2797","-3.4022","-21.6602","-155.1625","294.5500","254.7375","3.9850","10734.5752","5.6623","12601.3477"
"609.800","87.2357","15","-0.2912","0.3779","0.3349","154.1537","-6.7696","409.0504","5.5000","0.1400","205.0930","41.56753891","44.94870707","-0.2468","-0.5464","-1.1104","-23.6102","-0.8124","-22.8250","-161.8500","306.7375","248.2563","3.9843","10824.5752","5.6909","12602.5654"
"609.850","88.0408","15","-0.3727","0.4010","0.3269","153.8244","-8.5970","409.0589","5.5000","0.1400","162.9889","41.56752891","44.94871376","-0.3251","-0.5806","-0.9968","51.6609","-2.2454","-8.6002","-165.7500","310.8750","245.8250","3.9837","10883.4502","5.7194","12603.7949"
"609.900","88.7612","15","-0.4491","0.3881","0.2945","153.3018","-10.2786","409.0547","5.5000","0.1400","137.4390","41.56751892","44.94872071","-0.3455","-0.6011","-1.0137","94.6969","-0.4436","9.8227","-164.0500","299.5250","250.7563","3.9830","10955.5752","5.7480","12605.0312"
"609.950","89.2056","15","-0.4610","0.3199","0.2703","152.7052","-10.4724","409.0561","5.5000","0.1495","135.5703","41.56750908","44.94872774","-0.4572","-0.3494","-0.8794","69.8406","0.0140","21.6078","-160.9625","288.1125","255.8313","3.9827","10963.6250","5.7766","12606.2773"
"610.000","90.0448","15","-0.3632","0.1872","0.2893","152.0154","-8.2038","409.0690","5.5000","0.1400","174.6886","41.56749908","44.94873500","-0.5630","-0.0282","-0.6094","4.6062","-3.5570","25.9039","-156.1000","276.4750","261.4000","3.9824","10580.8252","5.8051","12607.5332"
"610.050","90.6276","15","-0.2112","0.0526","0.3161","151.5491","-4.7546","409.0887","5.5000","0.1400","303.3679","41.56748908","44.94874243","-0.7468","0.5294","-0.5289","-26.6133","0.0544","24.0820","-153.1500","271.7000","262.8250","3.9821","10286.0000","5.8337","12608.7910"
"610.100","90.5436","15","-0.0285","-0.0750","0.3054","151.3230","-0.6416","409.0932","5.5000","0.1400","2246.1697","41.56747921","44.94874972","-0.7842","0.7529","-0.7261","-2.9636","2.6814","18.0328","-152.6250","280.2625","256.6500","3.9818","10330.0996","5.8623","12610.0410"
"610.150","89.7496","15","0.1421","-0.1818","0.3168","151.3862","3.2021","409.0977","5.5000","0.1400","446.0804","41.56746953","44.94875682","-0.8867","0.9087","-0.5540","37.2930","-0.0328","14.5824","-152.0500","287.0250","253.4625","3.9815","10247.4502","5.8909","12611.2783"
"610.200","88.5985","15","0.3268","-0.3226","0.3345","152.1643","7.3945","409.1169","5.5000","0.1400","190.6933","41.56745990","44.94876341","-0.8525","0.9995","-0.3918","58.3656","1.7998","18.5234","-147.4812","278.0125","259.5875","3.9812","10042.5752","5.9194","12612.5010"
"610.250","87.5755","15","0.5447","-0.4411","0.4098","153.1931","12.4071","409.1605","5.5000","0.1400","112.3395","41.56745021","44.94876962","-0.9045","0.9785","-0.5126","61.2922","-2.8000","25.8430","-144.4750","265.9125","266.0625","3.9809","10042.5254","5.9480","12613.7109"
"610.300","86.8773","15","0.7670","-0.5209","0.4529","154.3223","17.6276","409.1928","5.5000","0.1400","78.4392","41.56744039","44.94877557","-0.9951","0.9824","-0.7075","47.7031","-5.6027","30.6172","-149.6062","248.9875","267.7375","3.9806","9891.9248","5.9766","12614.9121"
"610.350","86.1966","15","0.9666","-0.5438","0.4613","155.4316","22.4462","409.2001","5.5000","0.1400","61.1177","41.56743068","44.94878122","-0.9280","1.1924","-0.7942","20.7437","2.1125","37.2469","-154.6562","236.9875","267.3875","3.9803","9637.3750","5.9800","12616.1045"
"610.400","85.6561","15","1.1358","-0.5170","0.4441","156.2052","26.6771","409.2062","5.5000","0.1400","51.1023","41.56742085","44.94878669","-0.9185","1.6826","-1.0645","0.6288","6.7029","38.7531","-153.3125","236.0938","266.0250","3.9800","9859.5498","5.8689","12617.2891"
"610.450","84.9469","15","1.2405","-0.4770","0.4685","157.1782","29.4503","409.2209","5.5000","0.1400","45.9069","41.56741109","44.94879186","-0.9758","1.9668","-1.0903","0.9579","5.6623","29.9297","-149.3313","238.1687","265.0000","3.9797","9919.7998","5.7578","12618.4600"
"610.500","84.0451","16","1.2905","-0.3885","0.4545","158.3632","30.9467","409.2189","5.5000","0.1400","43.2233","41.56740144","44.94879678","-0.6992","1.5693","-0.9683","47.7820","4.0095","27.1664","-138.9875","238.1375","265.4875","3.9794","9920.3750","5.6467","12619.6191"
"610.550","82.9715","16","1.3655","-0.3117","0.4202","160.4816","33.0195","409.2073","5.5000","0.1915","39.9925","41.56739152","44.94880075","-0.4805","1.1514","-0.8394","94.2031","0.0358","35.3922","-131.8313","233.4250","266.4750","3.9791","9819.0498","5.5356","12620.7656"
"610.600","82.2975","16","1.4565","-0.2759","0.4839","162.8936","35.4597","409.2346","5.5000","0.2260","36.9378","41.56738164","44.94880407","-0.4353","1.1367","-0.8535","57.8500","-0.1224","38.4391","-136.1062","207.5000","268.4500","3.9788","9731.7998","5.4244","12621.9062"
"610.650","81.9345","16","1.5278","-0.2948","0.5495","164.8284","37.4335","409.2721","5.5000","0.2345","34.8359","41.56737169","44.94880706","-0.6267","1.5850","-1.0437","-2.1363","3.5340","37.3844","-141.4625","186.1750","269.3875","3.9785","9721.4248","5.3133","12623.0420"
"610.700","81.6722","16","1.6196","-0.3074","0.5607","166.7003","39.9516","409.2819","5.5000","0.2300","32.5357","41.56736175","44.94880966","-0.6611","1.9092","-1.1455","7.2789","7.1207","40.5062","-140.6687","186.6375","267.3125","3.9782","9697.2002","5.2022","12624.1738"
"610.750","81.3962","16","1.6683","-0.2830","0.5255","168.4097","41.4463","409.2685","5.5000","0.2190","31.2563","41.56735167","44.94881190","-0.5388","1.7998","-1.0981","58.8047","5.5393","45.8406","-138.9312","191.3313","264.2375","3.9779","9599.0996","5.0911","12625.2969"
"610.800","80.6229","16","1.6619","-0.2656","0.5303","170.3075","41.5617","409.2753","5.5000","0.2030","30.8735","41.56734192","44.94881345","-0.5776","1.4502","-1.0479","33.3937","4.2069","40.3359","-141.3062","180.3438","256.9125","3.9776","9506.0254","4.9956","12626.4131"
