"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","RotaxMax2"
"Racer","None"
"Championship",""
"Comment",""
"Date","Sunday, November 9, 2025"
"Time","10:16 AM"
"Sample Rate","20"
"Duration","710.989"
"Segment","Session"
"Beacon Markers","71.831","134.141","195.639","257.131","317.323","377.443","436.893","496.312","555.946","615.233","686.116","710.989"
"Segment Times","1:11.831","1:02.310","1:01.498","1:01.492","1:00.192","1:00.120","0:59.450","0:59.419","0:59.634","0:59.287","1:10.883","0:24.873"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","MagnetomX","MagnetomY","MagnetomZ","Internal Battery","RPM","Calculated Gear","Distance on GPS Speed"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","mG","mG","mG","V","rpm","#","m"

"564.550","58.3304","14","-1.5539","0.0468","-1.5390","-40.3801","-53.6184","401.9698","4.7000","0.2600","17.3141","41.56668184","44.95104716","-0.4757","-1.5771","-1.7812","-55.8438","4.1081","-53.7500","-584.1750","129.7437","175.5188","3.9901","7459.4502","4.1819","11749.4102"
"564.600","58.4853","14","-1.7054","0.1051","-1.3957","-43.3580","-58.7993","401.9860","4.7000","0.2525","15.8305","41.56668667","44.95103976","-0.5190","-1.6816","-1.3535","75.2195","1.2573","-26.9719","-561.9250","134.7688","184.0938","3.9900","7497.5000","4.1343","11750.2217"
"564.650","59.0676","14","-1.7913","0.1333","-1.2996","-46.6419","-61.6223","401.9995","4.7000","0.2600","15.2557","41.56669128","44.95103185","-0.2384","-1.6235","-0.8855","95.1656","6.3836","-21.4633","-550.6000","126.5594","184.8625","3.9899","7673.8501","4.0867","11751.0371"
"564.700","59.5877","14","-1.7960","0.1145","-1.2880","-50.6394","-61.6071","401.9802","4.7000","0.2750","15.3938","41.56669535","44.95102337","-0.1562","-1.4404","-0.8765","-35.4617","5.3469","-46.5781","-548.0250","100.2656","177.4000","3.9898","7776.4248","4.0390","11751.8613"
"564.750","59.7131","14","-1.8259","0.0930","-1.2981","-54.5227","-62.4909","401.9681","4.7000","0.2800","15.2080","41.56669906","44.95101459","-0.4525","-1.6084","-1.2358","-116.9844","-0.3086","-61.2422","-537.9500","93.1250","178.0063","3.9897","7561.9502","4.0257","11752.6885"
"564.800","59.2165","14","-1.8711","0.1243","-1.2703","-56.6644","-63.9279","401.9741","4.7000","0.2600","14.7426","41.56670259","44.95100614","-0.4253","-1.7432","-1.2305","-46.7297","-1.5989","-46.7953","-513.9750","107.3125","189.1500","3.9896","7488.4502","4.1686","11753.5146"
"564.850","59.3509","14","-1.8268","0.1676","-1.2338","-59.3275","-62.2498","401.9729","4.7000","0.2550","15.1743","41.56670600","44.95099730","-0.4600","-1.8677","-1.1616","69.8203","2.4887","-21.7227","-502.1000","108.9594","192.7563","3.9895","7570.0498","4.3114","11754.3379"
"564.900","59.6729","14","-1.7046","0.1873","-1.1765","-62.0295","-57.8593","401.9806","4.7000","0.2500","16.4144","41.56670907","44.95098820","-0.3418","-1.6133","-0.9321","38.8359","4.8467","-21.6938","-500.7500","93.2031","187.1250","3.9894","7675.7500","4.4543","11755.1641"
"564.950","59.8556","14","-1.6225","0.1561","-1.1193","-65.1103","-54.8177","401.9855","4.7000","0.2500","17.3782","41.56671167","44.95097864","-0.3267","-1.5308","-1.0742","-93.5000","-0.5408","-37.5000","-489.1625","89.2531","186.9438","3.9893","7535.7251","4.5971","11755.9941"
"565.000","60.2054","14","-1.6015","0.1090","-0.9947","-68.0560","-53.9212","402.0239","4.7000","0.2500","17.7704","41.56671392","44.95096911","-0.2566","-1.2754","-0.9580","-129.1812","-4.0990","-45.0859","-459.3375","100.2625","194.5938","3.9892","7445.8252","4.7400","11756.8271"
"565.050","60.1919","14","-1.5868","0.0755","-0.7163","-70.7091","-53.3060","402.1204","4.7000","0.2450","17.9714","41.56671571","44.95095948","-0.2827","-1.4155","-1.1152","-33.6254","2.2634","-35.8031","-439.2125","105.4500","201.6562","3.9891","7506.2998","4.8829","11757.6631"
"565.100","60.7913","14","-1.5599","0.0862","-0.4844","-72.8692","-52.3344","402.1951","4.7000","0.2325","18.4873","41.56671749","44.95094954","-0.2177","-1.6475","-1.1445","-3.0717","7.0041","-31.6164","-425.2250","102.8187","208.7500","3.9890","7631.8750","4.9836","11758.5020"
"565.150","60.8231","14","-1.5372","0.1366","-0.3435","-75.3226","-51.4812","402.2498","4.7000","0.2100","18.8036","41.56671883","44.95093956","-0.2708","-1.5039","-1.2500","-58.6734","4.3256","-35.4203","-413.6875","106.0938","214.6687","3.9893","7612.3252","4.8927","11759.3467"
"565.200","60.6856","14","-1.5352","0.1706","-0.1847","-78.1528","-51.2414","402.3257","4.7000","0.2125","18.8489","41.56671964","44.95092969","-0.2776","-1.1299","-1.1982","-58.2562","4.1194","-35.5156","-398.2875","118.7500","221.5000","3.9897","7622.2002","4.8018","11760.1904"
"565.250","60.8672","14","-1.5059","0.1723","-0.0475","-81.1686","-50.0499","402.3849","4.7000","0.2150","19.3553","41.56672004","44.95091960","-0.1889","-1.1538","-1.1304","-1.5527","4.4344","-30.9109","-387.9750","124.0594","224.6000","3.9900","7684.6499","4.7109","11761.0342"
"565.300","61.2910","14","-1.3702","0.1093","0.0846","-83.7367","-45.3509","402.4372","4.7000","0.2100","21.5095","41.56672022","44.95090926","-0.1746","-1.4141","-1.1211","21.1523","5.0777","-31.0875","-375.7375","119.1906","224.8813","3.9904","7746.0249","4.6200","11761.8828"
"565.350","61.3747","14","-1.3038","0.0904","0.2222","-85.6663","-43.0455","402.4960","4.7000","0.2000","22.6925","41.56672023","44.95089913","-0.1793","-1.5200","-1.0742","-23.5598","0.9871","-35.5453","-366.2000","115.7219","225.7563","3.9907","7734.6499","4.5291","11762.7344"
"565.400","61.3588","14","-1.2837","0.0562","0.3930","-87.3477","-42.3013","402.5644","4.7000","0.1900","23.0858","41.56672020","44.95088887","-0.1935","-1.2432","-0.9565","-69.8656","-1.4542","-40.0750","-355.4500","117.3250","229.7875","3.9911","7791.5000","4.4382","11763.5859"
"565.450","61.4256","14","-1.3036","0.0344","0.5482","-89.4228","-42.9167","402.6414","4.7000","0.1900","22.7795","41.56671967","44.95087870","-0.2576","-1.1157","-1.0264","-37.8891","1.5300","-42.2078","-348.1250","121.4406","233.6625","3.9914","7886.0752","4.3473","11764.4385"
"565.500","61.6619","14","-1.2917","0.0296","0.6645","-91.4220","-42.5101","402.7113","4.7750","0.1900","23.0858","41.56671893","44.95086840","-0.3772","-1.4775","-1.1406","35.6324","7.9563","-42.2031","-342.1125","130.8062","238.5312","3.9918","8049.1250","4.2564","11765.2930"
"565.550","61.8476","14","-1.2975","0.0160","0.7674","-93.4674","-42.6881","402.7600","4.8000","0.1900","23.0588","41.56671788","44.95085810","-0.3055","-1.8438","-1.1157","35.7695","5.4662","-42.0453","-333.7125","133.2063","241.9375","3.9921","8056.1499","4.1655","11766.1504"
"565.600","61.3930","14","-1.3141","0.0342","0.8619","-95.8048","-43.2353","402.8139","4.8000","0.1900","22.5996","41.56671643","44.95084808","-0.3467","-1.7314","-1.0371","4.3604","-1.7822","-35.6375","-312.4500","120.7875","244.9438","3.9925","7994.7998","4.0745","11767.0068"
"565.650","61.0876","14","-1.4346","0.0115","0.9332","-98.2307","-47.1856","402.8545","4.8000","0.2000","20.6046","41.56671460","44.95083819","-0.2407","-1.4390","-0.8247","5.5016","-3.8073","-28.5828","-296.6375","110.2031","246.1375","3.9928","8062.0000","3.9345","11767.8574"
"565.700","61.2173","14","-1.5697","-0.0245","1.1159","-101.3012","-51.6553","402.9477","4.8000","0.2250","18.8616","41.56671208","44.95082823","-0.2847","-1.3672","-0.6675","12.4656","-2.2601","-30.5906","-285.4500","102.6312","244.6625","3.9932","8163.8999","3.5709","11768.7061"
"565.750","61.5449","15","-1.6829","-0.0072","1.2737","-104.1583","-55.4720","403.0348","4.8000","0.2200","17.6579","41.56670931","44.95081827","-0.2763","-1.6157","-0.7588","-9.7743","1.0481","-36.5234","-276.8625","98.4437","243.3313","3.9935","8186.2251","3.2073","11769.5576"
"565.800","61.8736","15","-1.7225","0.0879","1.3057","-106.1706","-56.8195","403.0636","4.8000","0.2075","17.3312","41.56670653","44.95080844","-0.1647","-1.6631","-0.9297","-58.4141","-0.7416","-35.5844","-263.0375","95.3063","242.5125","3.9939","8028.3999","2.8436","11770.4150"
"565.850","62.0139","15","-1.6932","0.1765","1.3975","-108.6817","-55.7526","403.1188","4.8000","0.2050","17.7029","41.56670329","44.95079874","-0.3110","-1.5640","-0.9729","-55.6063","-2.8629","-26.9125","-253.6062","96.0312","242.8375","3.9942","7906.5752","2.4800","11771.2754"
"565.900","62.0824","15","-1.6281","0.2506","1.5347","-111.8098","-53.3805","403.1928","4.8000","0.2175","18.5100","41.56669945","44.95078935","-0.2155","-1.3398","-0.9580","-44.5703","4.5203","-23.3234","-244.3188","110.7000","246.5312","3.9946","7980.6499","2.1164","11772.1367"
"565.950","62.2221","15","-1.5647","0.3023","1.6701","-115.1616","-50.9771","403.2700","4.8000","0.2300","19.4263","41.56669516","44.95078014","-0.0381","-1.0898","-0.8743","-96.7188","2.7388","-28.9648","-236.2563","127.8688","250.8188","3.9949","7989.0498","1.7527","11772.9990"
"566.000","62.4227","15","-1.4922","0.3474","1.7402","-117.6278","-48.2299","403.3227","4.8000","0.2175","20.5990","41.56669077","44.95077113","-0.0120","-0.7812","-0.8848","-118.0125","-4.1811","-32.9234","-223.6500","157.7125","258.8188","3.9953","7983.3750","1.3891","11773.8643"
"566.050","63.1772","15","-1.4252","0.3660","1.7091","-119.5481","-45.6447","403.3442","4.8000","0.2050","22.0288","41.56668620","44.95076209","-0.1140","-0.6482","-0.9373","-25.3016","-6.9289","-25.8813","-213.4688","179.4500","264.2250","3.9956","8037.8501","1.0255","11774.7363"
"566.100","64.4903","15","-1.3691","0.3474","1.6667","-121.1934","-43.4307","403.3627","4.8000","0.1925","23.6329","41.56668139","44.95075285","-0.1417","-0.9639","-1.0615","75.7766","3.3896","-20.1656","-206.3750","178.9875","262.0875","3.9960","8302.2500","0.6618","11775.6211"
"566.150","65.9161","15","-1.3217","0.3313","1.5697","-122.9446","-41.5503","403.3546","4.8000","0.1800","25.2486","41.56667631","44.95074362","-0.1092","-1.3066","-1.0586","38.4938","3.5827","-28.0898","-201.6562","172.6687","258.9125","3.9956","8354.8252","0.2982","11776.5234"
"566.200","65.8896","15","-1.3058","0.3351","1.4939","-124.9504","-40.7019","403.3475","4.8000","0.1725","25.7645","41.56667108","44.95073491","-0.2400","-1.3320","-1.0205","-25.3105","0.5206","-34.6500","-195.8750","167.7125","258.2500","3.9952","8281.2002","0.1286","11777.4375"
"566.250","65.6586","14","-1.2584","0.3265","1.4106","-127.3089","-38.8873","403.3377","4.8000","0.1850","26.8723","41.56666562","44.95072663","-0.1799","-1.1836","-1.0361","-14.6463","-1.4974","-23.7883","-191.3250","164.5500","257.9125","3.9948","8272.6748","0.8429","11778.3516"
"566.300","65.8420","15","-1.1973","0.2788","1.3992","-129.6106","-36.6940","403.3546","4.8000","0.1825","28.5580","41.56665986","44.95071860","-0.1514","-0.9639","-1.0000","9.3986","-2.0779","-13.4805","-187.5750","161.6812","254.3375","3.9944","8358.0996","1.5571","11779.2646"
"566.350","66.9302","15","-1.2081","0.2488","1.4140","-131.6178","-36.7651","403.4053","4.8000","0.1600","28.9739","41.56665377","44.95071040","-0.2365","-1.0776","-0.8918","2.2794","0.3388","-17.1602","-185.0375","160.3500","251.5125","3.9940","8422.4502","2.2714","11780.1846"
"566.400","67.3403","15","-1.2352","0.2406","1.4123","-133.1836","-37.3604","403.4235","4.8000","0.1400","28.6869","41.56664764","44.95070259","-0.2329","-1.0430","-0.9243","-30.7477","0.9197","-19.9820","-182.9125","163.5375","253.1938","3.9936","8389.0996","2.9857","11781.1152"
"566.450","67.4773","15","-1.2076","0.2362","1.4203","-134.8218","-36.3138","403.4576","4.8000","0.1350","29.5737","41.56664138","44.95069486","-0.1475","-0.7170","-1.1221","-50.0953","-2.8405","-17.9508","-180.7000","168.1687","255.5312","3.9932","8367.5996","3.7000","11782.0518"
"566.500","68.0094","15","-1.1143","0.2447","1.3993","-136.5712","-33.3143","403.4796","4.8000","0.1300","32.4906","41.56663485","44.95068726","-0.2142","-0.6201","-1.0605","-19.7391","-3.9634","-14.0789","-174.8813","178.5125","256.7250","3.9928","8429.7500","4.4143","11782.9922"
"566.550","68.6256","15","-0.9816","0.2812","1.4184","-138.1276","-29.1675","403.5175","4.8000","0.1300","37.4461","41.56662820","44.95067991","-0.1045","-0.6917","-0.8892","3.7747","2.0548","-12.5977","-169.9375","186.3687","257.1125","3.9924","8587.6250","5.0000","11783.9395"
"566.600","69.1059","16","-0.8494","0.3403","1.4393","-139.2249","-25.0596","403.5581","4.8000","0.1175","43.8895","41.56662141","44.95067254","-0.0829","-0.5337","-0.8608","-12.7596","0.7150","-14.5277","-167.7812","185.6875","257.4875","3.9920","8578.7500","5.0000","11784.8945"
"566.650","69.5477","16","-0.7630","0.3558","1.4647","-140.4270","-22.3161","403.5940","4.8000","0.1100","49.6003","41.56661448","44.95066542","-0.2689","-0.6101","-0.9382","-13.2375","-5.0316","-14.1832","-166.8750","182.5250","258.1125","3.9916","8560.7998","5.0000","11785.8574"
"566.700","70.1797","16","-0.7298","0.2972","1.4567","-141.5810","-21.1542","403.6278","4.8000","0.1025","52.8001","41.56660738","44.95065831","-0.3152","-0.6138","-0.8882","6.1513","-3.8158","-10.0297","-167.4750","184.6625","259.2250","3.9912","8633.5254","5.0000","11786.8271"
"566.750","70.6085","16","-0.7224","0.2380","1.4292","-142.4812","-20.7883","403.6465","4.8000","0.1000","54.0579","41.56660022","44.95065136","-0.2704","-0.5042","-0.8650","3.7170","-1.1533","-10.1070","-168.1938","188.5750","260.6125","3.9908","8701.9248","5.0000","11787.8047"
"566.800","71.1298","16","-0.6843","0.2413","1.4137","-143.3022","-19.5780","403.6650","4.8000","0.1000","57.8233","41.56659294","44.95064440","-0.3669","-0.4841","-0.9565","-11.4240","-4.0396","-11.8273","-165.5813","189.7437","261.2375","3.9904","8706.3252","5.0000","11788.7871"
"566.850","71.7281","16","-0.6302","0.2657","1.3743","-144.3377","-17.9244","403.6783","4.8000","0.1000","63.6890","41.56658547","44.95063764","-0.4448","-0.5154","-1.0825","-7.9793","-1.5868","-11.7266","-161.9937","189.4563","261.6125","3.9900","8742.5254","5.0000","11789.7783"
"566.900","72.1398","16","-0.5816","0.2572","1.3588","-145.3150","-16.4335","403.7034","4.8000","0.1000","69.8658","41.56657789","44.95063108","-0.4680","-0.5454","-1.1992","-0.0198","4.0366","-7.4441","-159.1812","187.5500","263.7000","3.9896","8812.0254","5.0000","11790.7773"
"566.950","72.3294","16","-0.5621","0.2259","1.3829","-146.0668","-15.7830","403.7339","4.8000","0.1000","72.9368","41.56657028","44.95062451","-0.3947","-0.5198","-1.1226","-3.4062","2.9565","-4.1899","-157.1625","185.5125","265.9750","3.9892","8825.9248","5.0000","11791.7803"
"567.000","72.5931","16","-0.5332","0.2292","1.4131","-146.8685","-14.8900","403.7722","4.8000","0.1000","77.5925","41.56656248","44.95061801","-0.4182","-0.3408","-1.0244","-5.3742","0.1414","-1.5608","-154.3188","186.5813","266.7500","3.9888","8852.4248","5.0000","11792.7861"
"567.050","72.8737","15","-0.4842","0.2368","1.4614","-147.5589","-13.4498","403.8165","4.8000","0.1000","86.2336","41.56655470","44.95061173","-0.3335","-0.2550","-0.8894","-2.5040","0.1502","-2.1025","-151.5938","188.8250","266.3000","3.9884","8919.8750","5.0000","11793.7969"
"567.100","73.4589","15","-0.4148","0.2327","1.4808","-148.1240","-11.4563","403.8548","4.7250","0.1000","102.0519","41.56654678","44.95060538","-0.2286","-0.2396","-0.7754","0.8799","-3.4041","-3.9637","-151.8500","193.1438","259.4375","3.9880","8965.9746","5.0000","11794.8125"
"567.150","74.2756","15","-0.3764","0.2390","1.4694","-148.5107","-10.3375","403.8885","4.7000","0.1000","114.3538","41.56653872","44.95059902","-0.3932","-0.1947","-0.8340","2.2667","-3.5628","-3.7451","-153.2250","197.3813","251.8250","3.9882","9005.2754","5.0000","11795.8359"
"567.200","74.7896","15","-0.3407","0.2500","1.4494","-148.9457","-9.3034","403.9099","4.7000","0.1000","127.9432","41.56653061","44.95059261","-0.3000","-0.2231","-0.9575","8.9895","-1.2662","-3.6447","-154.4750","198.9812","253.4062","3.9885","9062.1748","5.0000","11796.8701"
"567.250","74.9730","15","-0.2772","0.2473","1.4593","-149.3700","-7.5249","403.9484","4.7000","0.1000","158.5705","41.56652248","44.95058636","-0.3052","-0.0929","-0.9993","10.4039","-1.6549","-0.7742","-155.3625","199.0125","258.4250","3.9887","9103.6250","5.0000","11797.9102"
"567.300","75.1578","15","-0.2203","0.2546","1.5019","-149.7399","-5.9461","403.9910","4.7000","0.1000","201.1677","41.56651432","44.95058018","-0.3293","-0.0820","-1.0000","12.0711","-0.1816","0.1286","-155.5000","195.4875","260.9625","3.9890","9155.7002","5.0000","11798.9531"
"567.350","75.6020","15","-0.1675","0.2686","1.5226","-149.9084","-4.4947","404.0296","4.7000","0.1000","267.7038","41.56650607","44.95057404","-0.3352","-0.0564","-0.9216","14.0098","-0.5211","2.8020","-155.4312","189.5875","262.1125","3.9892","9199.3252","5.0000","11799.9990"
"567.400","76.2810","15","-0.0897","0.2516","1.5653","-150.0486","-2.3937","404.0837","4.7000","0.1000","507.1823","41.56649766","44.95056763","-0.3340","0.0544","-0.8242","11.8777","-1.3741","5.0658","-157.6750","186.9062","262.5000","3.9895","9240.9248","5.0000","11801.0527"
"567.450","76.7213","15","-0.0108","0.2320","1.5729","-150.2052","-0.2880","404.1180","4.7000","0.1000","4239.2065","41.56648930","44.95056134","-0.2651","0.1808","-0.9714","19.3273","0.2056","7.9184","-161.4500","186.4438","262.5000","3.9897","9307.7246","5.0000","11802.1152"
"567.500","76.9902","16","0.0620","0.2119","1.5650","-150.2382","1.6337","404.1432","4.7000","0.1000","750.0594","41.56648091","44.95055499","-0.2964","0.1864","-1.0469","24.5187","-0.0263","10.4824","-161.4125","186.1375","261.5250","3.9900","9350.7500","5.0000","11803.1826"
"567.550","77.4627","16","0.1419","0.2023","1.5477","-150.0531","3.7240","404.1772","4.7000","0.1000","331.0553","41.56647252","44.95054839","-0.2614","0.3278","-0.9351","23.6922","-1.2022","11.2984","-158.7312","185.4688","259.5250","3.9902","9404.1250","5.0000","11804.2539"
"567.600","77.7858","16","0.2524","0.2186","1.5951","-149.4463","6.5917","404.2221","4.7000","0.1000","187.8116","41.56646419","44.95054170","-0.2678","0.3975","-0.8467","27.9156","-2.1260","12.3852","-157.8750","179.0750","259.4875","3.9905","9461.0498","5.0000","11805.3311"
"567.650","78.2835","16","0.3581","0.2312","1.6108","-148.9620","9.3039","404.2663","4.7000","0.1000","133.9132","41.56645580","44.95053488","-0.3354","0.3820","-0.9055","31.2875","-1.8355","15.5242","-158.4750","168.3000","260.0000","3.9907","9520.5996","5.0000","11806.4150"
"567.700","78.7128","16","0.4301","0.2239","1.5991","-148.4673","11.1187","404.2976","4.7000","0.1000","112.6713","41.56644743","44.95052781","-0.3279","0.5293","-0.9385","12.9473","-1.7086","15.2156","-162.6250","159.0750","256.8625","3.9910","9551.3496","5.0000","11807.5039"
"567.750","78.7598","16","0.4973","0.2050","1.5894","-147.8120","12.7919","404.3210","4.7000","0.1000","97.9915","41.56643912","44.95052069","-0.3230","0.6025","-0.9768","-11.7363","-0.8990","11.4133","-169.2750","150.5562","251.1438","3.9912","9598.4746","5.0000","11808.5977"
"567.800","79.2285","16","0.6056","0.1987","1.5701","-147.2461","15.5074","404.3460","4.7000","0.1000","81.3134","41.56643083","44.95051337","-0.3452","0.6880","-1.0977","-0.2526","0.1063","11.9414","-172.3375","147.5250","250.1062","3.9915","9637.9248","5.0000","11809.6943"
"567.850","79.5855","16","0.7179","0.2414","1.5869","-146.3871","18.3041","404.3837","4.7000","0.1000","69.2001","41.56642262","44.95050583","-0.3245","0.7827","-1.0698","39.0125","1.2309","18.1375","-172.8062","147.8625","252.4062","3.9917","9677.6748","5.0000","11810.7969"
"567.900","80.0731","16","0.7586","0.2666","1.6085","-145.3602","19.2373","404.4214","4.7000","0.1000","66.2465","41.56641441","44.95049804","-0.2856","0.8174","-1.0029","59.4781","1.4436","23.4117","-174.6812","147.1625","250.5938","3.9920","9725.2246","5.0000","11811.9053"
"567.950","80.6064","16","0.7645","0.2279","1.6135","-144.1998","19.2776","404.4611","4.7000","0.1000","66.5483","41.56640636","44.95048986","-0.2990","0.8484","-1.0220","50.4234","0.4265","25.8570","-179.5375","144.3125","243.1938","3.9922","9788.3252","5.0000","11813.0205"
"568.000","80.8910","16","0.8416","0.1796","1.6284","-143.1755","21.1211","404.4988","4.7000","0.1000","60.9543","41.56639838","44.95048156","-0.3630","1.0635","-1.1504","54.3281","1.4984","32.4133","-187.7625","135.8938","238.2063","3.9925","9876.9502","5.0000","11814.1406"
"568.050","81.1697","16","0.9899","0.1485","1.6348","-142.0613","24.7499","404.5320","4.7000","0.1000","52.1964","41.56639051","44.95047296","-0.4103","1.1069","-1.1958","82.4000","1.3458","38.3656","-202.8062","118.3000","234.9250","3.9927","9978.2500","5.0000","11815.2666"
"568.100","81.5501","16","1.1586","0.1179","1.6585","-140.5455","28.8833","404.5711","4.7000","0.1075","44.9363","41.56638277","44.95046405","-0.6147","0.9209","-1.2168","57.5312","1.2173","36.1562","-218.4937","104.7094","230.3813","3.9930","10057.4248","5.0000","11816.3965"
"568.150","81.6463","16","1.2849","0.0851","1.6725","-138.8976","31.9624","404.6110","4.7000","0.1100","40.6553","41.56637532","44.95045471","-0.7166","1.1128","-1.1646","-43.6688","3.2616","25.8766","-239.3000","92.6625","222.1375","3.9930","9920.3252","5.0000","11817.5293"
"568.200","81.6743","16","1.3640","0.0369","1.6783","-137.6256","33.8831","404.6436","4.7000","0.1100","38.3638","41.56636811","44.95044526","-0.7583","1.5811","-1.0381","-122.5000","3.6645","14.2832","-244.9312","100.8063","220.3313","3.9929","9917.5996","5.0000","11818.6631"
"568.250","81.1848","16","1.4202","-0.0256","1.6743","-136.2998","35.2700","404.6724","4.7000","0.1200","36.6344","41.56636105","44.95043573","-0.5652","1.6763","-0.8635","-55.8789","2.3759","17.4086","-234.4500","134.6750","226.0250","3.9929","9975.9248","5.0000","11819.7949"
"568.300","80.7659","15","1.4678","-0.0414","1.6772","-133.9335","36.4904","404.6942","4.7000","0.1525","35.2265","41.56635450","44.95042569","-0.3818","1.4473","-0.9233","77.1312","0.3400","33.0531","-232.2875","144.6000","226.5625","3.9928","9955.4248","5.0000","11820.9199"
"568.350","81.4051","16","1.5154","-0.0163","1.6851","-131.2891","37.7226","404.7288","4.7000","0.1800","34.3455","41.56634826","44.95041506","-0.4269","1.3989","-1.1855","120.6156","0.1960","44.3156","-242.7312","125.0687","219.7500","3.9928","9973.2754","5.0000","11822.0449"
"568.400","81.7108","16","1.5038","0.0071","1.6838","-129.2194","37.4582","404.7534","4.7000","0.1775","34.7178","41.56634217","44.95040396","-0.4119","1.3682","-1.4336","62.5594","1.9559","36.6047","-255.9187","109.1594","213.7500","3.9927","10001.4248","5.0000","11823.1768"
"568.450","81.3526","16","1.5059","0.0001","1.6653","-127.8905","37.5228","404.7741","4.7000","0.1650","34.5061","41.56633623","44.95039311","-0.3525","1.3857","-1.3545","-13.5117","2.9516","22.3586","-274.0875","98.1156","208.2688","3.9927","10034.4502","5.0000","11824.3096"
"568.500","80.9579","16","1.5389","-0.0003","1.6980","-126.5401","38.3607","404.8197","4.7000","0.1600","33.5886","41.56633054","44.95038214","-0.3711","1.5332","-1.1816","-37.7672","2.4447","18.6141","-282.9000","97.4062","207.1000","3.9926","10083.4004","5.0000","11825.4375"
"568.550","80.9266","15","1.5655","0.0353","1.7616","-124.8719","39.0423","404.8714","4.7000","0.1500","32.9895","41.56632511","44.95037083","-0.2803","1.6523","-1.0908","-28.3117","1.6862","18.2930","-283.1375","106.8875","210.3125","3.9926","10071.4502","5.0000","11826.5625"
"568.600","81.1822","16","1.5030","0.1059","1.7636","-122.8722","37.4644","404.9075","4.7000","0.1625","34.4875","41.56632006","44.95035911","-0.2242","1.4365","-0.8315","-19.3266","-4.4620","13.3633","-283.9375","114.5312","212.7125","3.9925","10062.3252","4.9571","11827.6875"
"568.650","81.6610","15","1.4061","0.1366","1.7322","-120.7620","34.9780","404.9312","4.7000","0.1700","37.1569","41.56631542","44.95034702","-0.3744","1.4272","-0.7944","-30.9055","-1.5186","14.8676","-290.1250","124.0469","214.5312","3.9925","10197.7998","4.7190","11828.8174"
"568.700","81.9937","15","1.3563","0.1196","1.7095","-118.9405","33.6505","404.9568","4.7000","0.1700","38.7801","41.56631095","44.95033466","-0.4482","1.8682","-1.0000","6.2900","3.7478","22.8945","-294.4500","129.6750","216.2063","3.9924","10170.8252","4.4810","11829.9531"
"568.750","81.5901","14","1.3763","0.1205","1.7639","-117.0099","34.0716","405.0097","4.7000","0.1700","38.1122","41.56630679","44.95032227","-0.1210","1.5039","-0.8538","120.6219","-5.6301","22.8781","-295.5000","130.5688","219.2000","3.9924","10040.8252","4.2429","11831.0898"
"568.800","81.9059","14","1.4274","0.1728","1.8319","-114.9756","35.2520","405.0690","4.7000","0.1825","36.9787","41.56630304","44.95030958","-0.0434","0.6553","-0.6128","168.6438","-12.5422","26.5063","-301.9750","122.7000","214.9812","3.9923","10152.7754","4.0048","11832.2256"
"568.850","82.8587","14","1.4180","0.2382","1.8378","-113.3294","34.8957","405.1151","4.7000","0.1800","37.7908","41.56629939","44.95029651","-0.2803","0.6382","-1.1221","64.9344","2.3081","27.4703","-329.5875","91.1813","190.4875","3.9923","10647.6748","3.7667","11833.3691"
"568.900","83.2489","14","1.3700","0.2170","1.8104","-112.5005","33.5551","405.1462","4.7000","0.1550","39.4858","41.56629559","44.95028356","-0.4160","1.1934","-1.5283","-40.4473","11.8113","22.2344","-348.2500","72.6031","177.3188","3.9922","10406.2002","3.5286","11834.5225"
"568.950","83.1720","14","1.3023","0.1784","1.8093","-111.4075","31.7623","405.1821","4.7000","0.1500","41.6760","41.56629218","44.95027057","-0.2234","1.4414","-1.6162","-8.4668","5.3974","20.8180","-351.8625","79.3562","188.8375","3.9922","10313.0000","3.2905","11835.6777"
"569.000","83.1568","14","1.2891","0.1513","1.8823","-109.3045","31.3322","405.2363","4.7000","0.1675","42.2403","41.56628931","44.95025731","-0.2002","1.2939","-1.3154","32.4102","-1.4023","19.0430","-355.3500","84.1375","197.4312","3.9921","10314.4248","3.0524","11836.8330"
"569.050","83.5944","14","1.3076","0.1480","1.9047","-106.7504","31.6910","405.2813","4.7000","0.1950","41.9818","41.56628712","44.95024354","-0.3475","1.0996","-1.1733","-4.7820","0.2381","18.9219","-369.8375","74.1625","192.6250","3.9921","10400.8252","2.8143","11837.9902"
"569.100","84.1822","14","1.3505","0.1699","1.8814","-105.2301","32.6393","405.3164","4.7000","0.1925","41.0488","41.56628482","44.95022977","-0.3267","1.3789","-1.1436","-41.1906","7.3313","22.2961","-378.9125","69.4125","189.8562","3.9920","10558.7500","2.5762","11839.1543"
